apartment_id,apartment_name,province,city_district,town,village,legal_dong_code,source_system,loaded_at_kst,profile_apartment_name,lot_address,road_address,sale_type,heating_type,management_type,hall_type,total_area_m2,management_area_m2,private_area_m2,building_count,household_count,households_under_60m2,households_60_to_85m2,households_85_to_135m2,households_over_135m2,approval_date,max_floor,basement_floor,construction_company,management_company,profile_available,profile_source_system,profile_loaded_at_kst,approval_year
A15609005,사당 대림아파트,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당 대림아파트,서울특별시 동작구 사당동 169-8 사당 대림아파트,서울특별시 동작구 사당로17길 52,분양,개별난방+기타,위탁관리,계단식,136437.05,135400.5,110733.24,12,1152,162,570,419,1,1990-08-07,15,0,대림산업,대림산업,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1990
A10022181,사당kcc아파트,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당kcc아파트,서울특별시 동작구 사당동 1153 사당kcc아파트,서울특별시 동작구 사당로20나길 57,분양,개별난방,위탁관리,계단식,16579.0,12281.01,10248.0354,2,111,0,88,23,0,2007-07-20,12,1,주)kcc건설,아주연립,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2007
A10026025,사당갑을명가아파트,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당갑을명가아파트,서울특별시 동작구 사당동 1151 사당갑을명가아파트,서울특별시 동작구 솔밭로 65,분양,개별난방,위탁관리(직영+위탁),계단식,8285302.5,6243.457,5022.5619,1,63,0,63,0,0,2006-03-24,12,1,갑을건설,갑을건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2006
A15609303,사당경남아너스빌,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당경남아너스빌,서울특별시 동작구 사당동 1134 사당경남아너스빌,서울특별시 동작구 사당로9가길 82,분양,개별난방,자치관리,혼합식,45527.273,26805.8,26805.8,3,340,144,144,52,0,1997-02-28,18,2,대아건설,대아건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1997
A15681503,사당극동,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당극동,서울특별시 동작구 사당동 105 사당극동,서울특별시 동작구 동작대로29길 119,분양,중앙난방,위탁관리,혼합식,177942.0,177543.98,137745.46,12,1550,476,360,714,0,1993-12-21,20,1,극동건설,사당4-1구역 재개발조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1993
A15609008,사당대아2차,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당대아2차,서울특별시 동작구 사당동 1135 사당대아2차,서울특별시 동작구 사당로 165,분양,,자치관리,복도식,16018.96,11926.16,8591.36,1,120,64,56,0,0,1998-05-30,19,3,대아아파트,대아아파트,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1998
A15609306,사당동작삼성래미안아파트,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당동작삼성래미안아파트,서울특별시 동작구 사당동 1133 사당동작삼성래미안아파트,서울특별시 동작구 사당로23바길 9,분양,개별난방,위탁관리,계단식,155858.44,114737.19,86503.134,18,896,0,542,314,40,2003-02-15,20,3,삼성물산,삼성물산,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A15609301,사당롯데캐슬,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당롯데캐슬,서울특별시 동작구 사당동 1149 사당롯데캐슬,서울특별시 동작구 사당로27길 181,분양,개별난방,위탁관리,계단식,31057144.0,19590.4,19534.249,4,223,0,198,25,0,2004-09-22,15,1,롯데건설(주),남성재건축조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2004
A10025013,사당롯데캐슬골든포레,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당롯데캐슬골든포레,서울특별시 동작구 사당동 1160 사당롯데캐슬골든포레,서울특별시 동작구 사당로 90,분양,개별난방,위탁관리,혼합식,160369.27,94432.086,69431.36,17,959,468,488,3,0,2021-07-02,18,4,롯데건설,사당2주택 재건축정비사업조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2021
A15609305,사당롯데캐슬샤인,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당롯데캐슬샤인,서울특별시 동작구 사당동 1132 사당롯데캐슬샤인,서울특별시 동작구 사당로27길 190,분양,개별난방,위탁관리,계단식,87764.67,57136.44,49701.22,7,444,0,196,134,114,2003-10-17,20,3,롯데건설,삼익아파트재건축조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A10021807,사당삼성아파트,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당삼성아파트,서울특별시 동작구 사당동 1140- 사당삼성아파트,서울특별시 동작구 동작대로35아길 14,분양,,자치관리,혼합식,0.0,11368.29,8646.71,1,113,49,53,11,0,1999-12-31,12,1,삼성준공업,사당동재건축조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A15609401,사당삼익그린뷰,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당삼익그린뷰,서울특별시 동작구 사당동 1150 사당삼익그린뷰,서울특별시 동작구 남부순환로255길 21,분양,개별난방,위탁관리,계단식,26617.375,19484.502,15336.8515,2,183,39,112,32,0,2003-10-02,16,2,삼익건설,삼익건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A15609002,사당삼호그린,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당삼호그린,서울특별시 동작구 사당동 1138 사당삼호그린,서울특별시 동작구 사당로2가길 188,분양,개별난방,위탁관리,혼합식,27671.55,16298.841,16320.64,1,211,83,110,18,0,1999-10-16,17,3,(주)삼호건설,그린재건축조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A15677204,사당신동아4단지,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당신동아4단지,서울특별시 동작구 사당동 105 사당신동아4단지,서울특별시 동작구 동작대로29길 110,분양,중앙난방,위탁관리,혼합식,91645.5,91645.5,71938.17,8,912,465,207,240,0,1993-12-21,15,0,신동아건설,...,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1993
A15681501,사당우성(4-3)아파트,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당우성(4-3)아파트,서울특별시 동작구 사당동 105 사당우성(4-3)아파트,서울특별시 동작구 동작대로29길 115,분양,중앙난방,위탁관리,혼합식,90542.4,90542.4,69742.8,6,855,375,150,330,0,1993-12-21,15,1,우성건설(주),우성건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1993
A15681502,사당우성2단지,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당우성2단지,서울특별시 동작구 사당동 105 사당우성2단지,서울특별시 동작구 동작대로29길 91,분양,중앙난방,위탁관리,혼합식,121345.41,120922.3,91614.75,8,1080,405,285,390,0,1993-12-21,15,0,우성건설,사당4-2공구 재개발 조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1993
A15609001,사당유니드,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당유니드,서울특별시 동작구 사당동 1155 사당유니드,서울특별시 동작구 동작대로29길 195,분양,개별난방,위탁관리,계단식,23347.76,15206.71,11568.59,5,151,27,124,0,0,2009-02-03,9,3,대성산업(주),사당제7주택 재개발조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2009
A15609502,사당자이,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당자이,서울특별시 동작구 사당동 1139 사당자이,서울특별시 동작구 사당로2가길 102,분양,개별난방,위탁관리,혼합식,76425.0,74435.97,57908.48,9,719,325,218,176,0,1999-12-28,25,3,엘지건설(주),해병주택재건축조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A15609501,사당제일,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당제일,서울특별시 동작구 사당동 240-15 사당제일,서울특별시 동작구 사당로16다길 57,분양,개별난방,위탁관리,복도식,25716.56,17768.88,17768.88,3,296,0,296,0,0,1987-02-13,10,0,제일건축,제일건축,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1987
A10024642,사당진흥아파트,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당진흥아파트,서울특별시 동작구 사당동 1142 사당진흥아파트,서울특별시 동작구 사당로16아길 43,분양,개별난방,위탁관리,혼합식,21137.33,11962.174,11962.1738,1,140,6,120,14,0,2004-12-29,1,0,성동종합건설(주),성동종합건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2004
A15681802,사당현대아파트,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당현대아파트,서울특별시 동작구 사당동 169-32 사당현대아파트,서울특별시 동작구 사당로17길 111,분양,개별난방,자치관리,혼합식,28126.52,27305.777,21088.2,2,265,175,0,90,0,1991-04-24,15,1,현대산업개발,현대산업개발,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1991
A15609003,사당휴먼시아,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,사당휴먼시아,서울특별시 동작구 사당동 1154 사당휴먼시아,서울특별시 동작구 사당로16길 96,분양,개별난방,위탁관리,계단식,64450.0,49613.918,38308.12,8,480,96,384,0,0,2009-03-05,15,3,(주)서희건설,한국토지주택공사,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2009
A10020085,스타팰리스 이수,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,스타팰리스 이수,서울특별시 동작구 사당동 1008-1 스타팰리스 이수,서울특별시 동작구 동작대로17길 5,임대,개별난방,위탁관리,복도식,10157.02,8551.33,3917.79,1,0,0,0,0,0,2026-02-13,15,3,트래콘건설,중앙랜드,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2026
A15609006,신동아5,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,신동아5,서울특별시 동작구 사당동 1137 신동아5,서울특별시 동작구 동작대로29길 118,혼합,지역난방,위탁관리,혼합식,35030.57,30096.67,22789.77,4,333,177,90,66,0,1998-11-20,19,0,신동아건설(주),신동아건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1998
A15609007,이수역리가,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,이수역리가,서울특별시 동작구 사당동 1157 이수역리가,서울특별시 동작구 사당로27길 130,분양,개별난방,위탁관리,계단식,75491.26,48868.62,38380.3692,8,452,0,452,0,0,2013-09-24,17,3,LIG건설,사당동 지역주택조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2013
A10027495,이수자이 주상복합,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,이수자이 주상복합,서울특별시 동작구 사당동 147-29 이수자이 주상복합,,분양,개별난방,위탁관리(직영+위탁),복도식,52544.0,36015.32,16732.83,2,140,0,0,120,20,2010-12-15,24,7,GS건설,(주)모벡에셋,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2010
A10024245,이수푸르지오더프레티움,서울특별시,동작구,사당동,,1159010700,K-APT,2026-07-19T10:00:33+09:00,이수푸르지오더프레티움,서울특별시 동작구 사당동 42 이수푸르지오더프레티움,서울특별시 동작구 동작대로39길 39,혼합,개별난방,위탁관리,계단식,80835.07,50194.094,38715.6,11,514,193,306,12,3,2021-06-29,15,3,대우건설,사당3주택재건축정비사업조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2021
A10021490,건영약수맨션,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,건영약수맨션,서울특별시 동작구 상도동 211-1 건영약수맨션,서울특별시 동작구 양녕로26길 15,분양,개별난방,자치관리(직영),혼합식,17664.46,15953.24,15953.24,3,130,0,0,130,0,1980-03-31,1,0,건영건설,건영건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1980
A15603401,경향렉스빌아파트,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,경향렉스빌아파트,서울특별시 동작구 상도동 445 경향렉스빌아파트,서울특별시 동작구 양녕로23길 9,분양,개별난방,위탁관리,혼합식,33119.0,23456.41,17515.6418,2,197,18,108,71,0,2002-10-15,18,3,경향건설(주),삼진재건축조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2002
A15603502,래미안상도2차,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,래미안상도2차,서울특별시 동작구 상도동 421 래미안상도2차,서울특별시 동작구 상도로55길 47,분양,개별난방,위탁관리,계단식,63061.12,42265.67,34752.774,9,431,173,174,84,0,2003-10-30,15,0,삼성물산,상도6구역주택재개발조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A15603006,래미안상도3차,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,래미안상도3차,서울특별시 동작구 상도동 431 래미안상도3차,서울특별시 동작구 상도로53길 8,분양,개별난방,위탁관리,계단식,280216.8,192418.69,155288.68,28,1656,116,1019,493,28,2004-12-24,15,2,삼성물산(주) 주택부문,상도 제4구역 주택재개발사업 조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2004
A15603002,브라운스톤상도,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,브라운스톤상도,서울특별시 동작구 상도동 527 브라운스톤상도,서울특별시 동작구 상도로31길 19,분양,개별난방,위탁관리,계단식,58340.28,40979.42,32498.01,8,415,110,305,0,0,2007-12-26,18,2,이수건설,상도이수지역주택조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2007
A10022720,상도 푸르지오 클라베뉴,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도 푸르지오 클라베뉴,서울특별시 동작구 상도동 906 상도 푸르지오 클라베뉴,서울특별시 동작구 성대로 164,분양,개별난방,위탁관리,기타,121475.0,76513.17,114729.1055,10,0,0,0,0,0,2024-02-29,18,4,(주)대우건설,(주)포스트개발,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2024
A10027614,상도 휴엔하임 도시형생횔주택,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도 휴엔하임 도시형생횔주택,서울특별시 동작구 상도동 363-164 상도 휴엔하임 도시형생횔주택,서울특별시 동작구 상도로15길 131,분양,개별난방,위탁관리,계단식,11143.0,6646.0,4444.8,1,298,298,0,0,0,2016-02-24,15,2,신구건설(주),상도개발(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2016
A15683601,상도1동대림,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도1동대림,서울특별시 동작구 상도동 411 상도1동대림,서울특별시 동작구 상도로60길 20,분양,개별난방,위탁관리,복도식,40787.36,22014.0,22403.31,3,279,0,279,0,0,1995-12-04,15,6,대림산업(주),직장조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1995
A10022916,상도1차갑을명가아파트,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도1차갑을명가아파트,서울특별시 동작구 상도동 458 상도1차갑을명가아파트,서울특별시 동작구 국사봉길 178,분양,개별난방,위탁관리,계단식,17948.0,12827.42,10141.39,2,123,0,123,0,0,2006-10-16,13,0,갑을건설(주),조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2006
A10027633,상도2차 두산위브트레지움 아파트,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도2차 두산위브트레지움 아파트,서울특별시 동작구 상도동 535 상도2차 두산위브트레지움 아파트,서울특별시 동작구 상도로30길 39,혼합,개별난방,위탁관리,계단식,99488.17,63187.797,46214.5592,6,582,127,455,0,0,2016-01-27,23,3,두산중공업,상도동 두산위브 지역주택조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2016
A10022456,상도2차갑을명가아파트,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도2차갑을명가아파트,서울특별시 동작구 상도동 459- 상도2차갑을명가아파트,서울특별시 동작구 국사봉길 175,분양,,위탁관리,계단식,18172.0,12319.04,9668.3,1,118,0,118,0,0,2006-09-22,1,0,..,..,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2006
A15603004,상도sh-ville,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도sh-ville,서울특별시 동작구 상도동 430 상도sh-ville,서울특별시 동작구 상도로53길 70,임대,개별난방,위탁관리,복도식,65825.46,44304.97,30905.79,4,953,953,0,0,0,2006-11-03,15,0,(주)C&우방,에스에이치공사,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2006
A15603003,상도건영제2 관리사무소,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도건영제2 관리사무소,서울특별시 동작구 상도동 414 상도건영제2 관리사무소,서울특별시 동작구 만양로 26,임대,개별난방,위탁관리,복도식,29981.49,29979.12,18105.6,2,552,552,0,0,0,1997-09-12,18,1,(주)건영,재개발사업,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1997
A15603206,상도더샵,서울특별시,동작구,상도동,,1159010200,K-APT,2026-07-19T10:00:33+09:00,상도더샵,서울특별시 동작구 상도동 521 상도더샵,서울특별시 동작구 장승배기로4길 9,분양,개별난방,위탁관리,계단식,197874.17,137481.02,109786.216,22,1122,364,305,288,165,2007-09-28,15,3,포스코건설(주),포스코건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2007
